part,code,title,action,priority,title_policy,issue,required_correction,source_width,source_height,workpack_source,output_filename,input_abs,output_abs,rework_abs,batch,작업상태,1차검수,2차검수,비고
3,P3-F58,SET 참여자와 거래 흐름,전면 재생성,A,내부 전체 제목·그림 코드 금지,SET 참여자 흐름 중 PI 처리 박스에 깨진 한글이 있음.,"전체 제목 없이 Cardholder, Merchant, Payment Gateway, Issuer, Acquirer, CA 참여자를 배치한다. OI 생성, PI 암호화, 이중서명, 승인 요청, 정산/지급, 인증서 지원 흐름을 화살표로 표시한다. PI 처리 박스에는 PI 평문 보기 불가, OI 처리 박스에는 주문정보 확인만 정확히 넣는다. 깨진 한글 금지.",1800,1004,01_전면재생성/Part3/P3-F58.png,P3-F58.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part3\P3-F58.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F58.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part3\P3-F58.png,03,완료,통과,대기,"SET 참여자와 OI/PI 처리, 승인/정산 흐름이 명확하고 깨진 한글 없음."
3,P3-F59,SET 이중서명,전면 재생성,A,내부 전체 제목·그림 코드 금지,결제 게이트웨이 표기에 Paymeway 오타가 있고 SET 이중서명 수식 설명의 정확성 재검수가 필요함.,"전체 제목 없이 고객, 상점, Payment Gateway 영역으로 나눈다. PIMD=H(PI), OIMD=H(OI), POMD=H(PIMD || OIMD), DS=Sign_customer_private(POMD), Verify(POMD, DS, 고객 공개키)를 정확히 표시한다. Payment Gateway 철자를 반드시 정확히 쓰고 Paymeway 금지.",1800,1004,01_전면재생성/Part3/P3-F59.png,P3-F59.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part3\P3-F59.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F59.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part3\P3-F59.png,03,완료,통과,대기,SET 이중서명 수식과 고객·상점·Payment Gateway 검증 흐름 보정본 통과.
3,P3-F60,전자화폐와 은닉서명,전면 재생성,A,내부 전체 제목·그림 코드 금지,상단 전체 제목이 남아 있고 은닉서명 단계 텍스트가 과밀함.,"전체 제목 없이 사용자, 은행, 가맹점, 발행기관/DB의 기능 영역으로 바로 시작한다. Blinding(r), 은행 개인키 서명, Unblind, 은행 공개키 검증, 이중지불 감지/정산 거부를 1~9 단계 흐름으로 배치한다. 상단 주제 제목, 그림 코드, 시험 강조점, 긴 설명 박스 금지. 단계 라벨은 짧게 유지한다.",1800,1004,01_전면재생성/Part3/P3-F60.png,P3-F60.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part3\P3-F60.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F60.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part3\P3-F60.png,04,완료,통과,대기,"전자화폐 은닉서명, 은닉 해제, 은행 공개키 검증, 이중지불 확인 흐름 보정본 통과."
3,P3-F61,전자서명·PKI·시점확인,전면 재생성,A,내부 전체 제목·그림 코드 금지,[전자서명 및 공개키 검증] 전체 제목이 남아 있음.,"전체 제목 없이 전자서명 검증 흐름, 인증서 경로/폐기 검증, TSA 시점확인 서비스를 세 개의 기능 패널로 구성한다. 패널 제목은 짧은 기능명만 허용한다. 대괄호 제목, 상단 주제 제목, 시험 강조점 문구, 코드명 금지.",1800,1004,01_전면재생성/Part3/P3-F61.png,P3-F61.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part3\P3-F61.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F61.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part3\P3-F61.png,04,완료,통과,대기,"전자서명 검증, 인증서 경로·폐기 검증, TSA 시점확인 패널 보정본 통과."
3,P3-F66,Secure SDLC 보안활동,전면 재생성,A,내부 전체 제목·그림 코드 금지,Secure SDLC 단계 순서가 틀리고 Build 단계에 폐기·삭제가 배치되어 있다.,Plan/Requirements→Design/Threat Modeling→Implement/Secure Coding→Build/SBOM·무결성→Test→Deploy→Operate→Retire/데이터 삭제·키 폐기 순서로 재구성.,1800,1004,01_전면재생성/Part3/P3-F66.png,P3-F66.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part3\P3-F66.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F66.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part3\P3-F66.png,04,완료,통과,대기,Secure SDLC 단계와 Shift Left/Right 보안 활동이 명확함. 전체 제목·코드 없음.
3,P3-F13,SPF 검증 흐름,부분 수정,A,내부 전체 제목·그림 코드 금지,상단 SPF 검증 흐름 전체 제목과 하단 시험 강조점 안내 문구가 남아 있음.,"전체 제목 없이 발신 서버, 발신 도메인 DNS TXT, 수신 서버, SPF 판정 결과의 흐름으로 구성한다. pass, fail, softfail, neutral, none, temperror/permerror 결과를 오른쪽에 짧게 표시한다. 시험 강조점/주의사항 박스와 상단 제목 금지.",1800,1004,02_부분수정/Part3/P3-F13.png,P3-F13.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part3\P3-F13.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F13.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part3\P3-F13.png,04,완료,통과,대기,"SPF 발신 도메인 DNS TXT 조회, 수신 서버 비교, 판정 결과 흐름이 명확함. 제목·시험 강조 박스 없음."
3,P3-F24,TLS 1.3 핸드셰이크,부분 수정,A,내부 전체 제목·그림 코드 금지,시험 핵심 요점 박스가 남아 있고 안내성 문장 노출이 큼.,"전체 제목 없이 Client와 Server 사이 TLS 1.3 메시지 순서를 수직 시퀀스 다이어그램으로 구성한다. ClientHello, ServerHello, EncryptedExtensions, Certificate, CertificateVerify, Finished, Application Data를 정확히 표시한다. 시험 핵심 요점 박스, NEW POINT, 긴 설명 문단 금지.",1800,1004,02_부분수정/Part3/P3-F24.png,P3-F24.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part3\P3-F24.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F24.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part3\P3-F24.png,04,완료,통과,대기,TLS 1.3 Client/Server 메시지 순서가 명확하고 시험 요점 박스가 제거됨.
3,P3-F31,CSRF 공격과 방어,부분 수정,A,내부 전체 제목·그림 코드 금지,SameSite Lax/Strict/None 설명과 재인증 예시가 부정확하다.,"Lax=`일부 최상위 안전 탐색에 전송`, Strict=`교차 사이트에서 미전송`, None=`교차 사이트 허용+Secure 필수`. 민감행위 대응은 CAPTCHA 대신 비밀번호/MFA 재인증·거래 확인.",1800,1004,02_부분수정/Part3/P3-F31.png,P3-F31.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part3\P3-F31.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F31.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part3\P3-F31.png,04,완료,통과,대기,CSRF 공격 흐름과 방어 수단이 명확하고 전체 제목·코드 없음.
3,P3-F42,Same-Origin Policy와 CORS,부분 수정,A,내부 전체 제목·그림 코드 금지,상단 Origin 전체 제목과 시험 강조점/금지 주의사항 안내 문구가 남아 있음.,"전체 제목 없이 Origin 구성 비교 패널과 CORS Preflight 시퀀스 패널로 구성한다. scheme, host, port 비교와 OPTIONS Preflight, Access-Control-Allow-Origin, Credentials 조건을 짧은 라벨로 표시한다. 시험 강조점/금지 주의사항 박스, 상단 전체 제목 금지.",1800,1004,02_부분수정/Part3/P3-F42.png,P3-F42.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part3\P3-F42.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F42.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part3\P3-F42.png,04,완료,통과,대기,Origin 구성 비교와 CORS Preflight 시퀀스가 명확하고 시험/금지 안내 박스가 제거됨.
4,P4-F11,FAR·FRR·EER 관계 곡선,전면 재생성,A,내부 전체 제목·그림 코드 금지,FAR·FRR 곡선 라벨 오류: 낮아지는 곡선이 FRR로 잘못 표기됨.,"전체 제목 없이 생체인증 오류율 곡선을 그린다. FAR(오인수락률)은 임계값이 엄격해질수록 감소하는 파란 곡선, FRR(오인거부율)은 증가하는 빨간 곡선으로 정확히 표기한다. 교차점은 EER/CER로 표시한다. 오른쪽 아래 감소 곡선 라벨을 절대 FRR로 쓰지 말고 FAR로 쓴다.",1600,893,01_전면재생성/Part4/P4-F11.png,P4-F11.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part4\P4-F11.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part4\P4-F11.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part4\P4-F11.png,04,완료,통과,대기,"FAR 감소, FRR 증가, EER 교차점 관계가 정확한 보정본 통과."
4,P4-F13,영지식 증명의 Prover·Verifier 흐름,전면 재생성,A,내부 전체 제목·그림 코드 금지,개념 구조·수치·화살표 또는 한글 손상이 있어 전면 재생성이 필요하다.,통합 가이드의 `P4-F13` 상세 지침과 허용 텍스트를 그대로 적용.,1600,893,01_전면재생성/Part4/P4-F13.png,P4-F13.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part4\P4-F13.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part4\P4-F13.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part4\P4-F13.png,04,완료,통과,대기,Prover/Verifier 흐름과 완전성·건전성·영지식성 조건이 분리되어 읽힘. 전체 제목·코드 없음.
4,P4-F24,Clark-Wilson 무결성 모델,전면 재생성,A,내부 전체 제목·그림 코드 금지,"전체 제목과 Integrity Mod 오타, 상단 설명 오탈자가 크게 보임.","전체 제목 없이 Clark-Wilson 구성요소를 기능 패널로 배치한다. UDI, CDI, TP, IVP, 사용자, 감사 로그, 직무분리/감사를 정확히 표시한다. Integrity Model 전체 제목과 긴 상단 설명 금지. Mod 오타 금지, Model이라는 단어를 쓰지 않아도 된다. 깨진 한글 금지.",1600,893,01_전면재생성/Part4/P4-F24.png,P4-F24.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part4\P4-F24.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part4\P4-F24.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part4\P4-F24.png,04,완료,통과,대기,"Clark-Wilson UDI/CDI/TP/IVP, 직무분리, 감사 흐름 보정본 통과."
4,P4-F33,인증 없는 DH의 MITM,전면 재생성,A,내부 전체 제목·그림 코드 금지,개념 구조·수치·화살표 또는 한글 손상이 있어 전면 재생성이 필요하다.,통합 가이드의 `P4-F33` 상세 지침과 허용 텍스트를 그대로 적용.,1600,893,01_전면재생성/Part4/P4-F33.png,P4-F33.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part4\P4-F33.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part4\P4-F33.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part4\P4-F33.png,05,완료,통과,대기,인증 없는 DH에서 MITM이 공개값을 대체하는 흐름과 방어 수단이 명확함. 전체 제목·코드 없음.
4,P4-F53,Feistel과 SPN 구조 비교,전면 재생성,A,내부 전체 제목·그림 코드 금지,상단 전체 제목이 깨져 있고 의미 없는 문장이 들어감. Feistel/SPN 일부 라벨도 흔들림.,"전체 제목 없이 Feistel 라운드 구조와 SPN 라운드 구조를 좌우 비교 패널로 구성한다. Feistel은 L/R 분할, F 함수, XOR, Swap, 복호화는 같은 구조와 키 순서 반대. SPN은 AddRoundKey, Substitution(S-box), Permutation/Linear Layer, 복호화는 역변환 필요를 정확히 표시한다. 상단 제목, 의미 없는 문장, 시험 문구 금지.",1600,893,01_전면재생성/Part4/P4-F53.png,P4-F53.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part4\P4-F53.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part4\P4-F53.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part4\P4-F53.png,05,완료,통과,대기,Feistel/SPN 라운드 구조와 복호화 차이 보정본 통과. 전체 제목·의미 없는 문장 없음.
4,P4-F54,블록암호와 스트림암호 비교,전면 재생성,A,내부 전체 제목·그림 코드 금지,개념 구조·수치·화살표 또는 한글 손상이 있어 전면 재생성이 필요하다.,통합 가이드의 `P4-F54` 상세 지침과 허용 텍스트를 그대로 적용.,1600,893,01_전면재생성/Part4/P4-F54.png,P4-F54.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part4\P4-F54.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part4\P4-F54.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part4\P4-F54.png,05,완료,통과,대기,블록암호/스트림암호 비교 표와 공통 경고가 명확함. 개념 오류 없음.
4,P4-F58,대표 대칭키 알고리즘 비교,전면 재생성,A,내부 전체 제목·그림 코드 금지,개념 구조·수치·화살표 또는 한글 손상이 있어 전면 재생성이 필요하다.,통합 가이드의 `P4-F58` 상세 지침과 허용 텍스트를 그대로 적용.,1600,893,01_전면재생성/Part4/P4-F58.png,P4-F58.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part4\P4-F58.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part4\P4-F58.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part4\P4-F58.png,05,완료,통과,대기,대표 대칭키 알고리즘 비교 표가 안정적이고 주요 블록/키/구조 정보가 읽힘.
4,P4-F64,암호분석 공격 지도,전면 재생성,A,내부 전체 제목·그림 코드 금지,개념 구조·수치·화살표 또는 한글 손상이 있어 전면 재생성이 필요하다.,통합 가이드의 `P4-F64` 상세 지침과 허용 텍스트를 그대로 적용.,1600,893,01_전면재생성/Part4/P4-F64.png,P4-F64.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part4\P4-F64.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part4\P4-F64.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part4\P4-F64.png,05,완료,통과,대기,암호분석 공격 분류와 설명이 기능 패널로 분리되어 있고 개념 오류 없음.
4,P4-F65,공개키 암호의 난제 지도,전면 재생성,A,내부 전체 제목·그림 코드 금지,키 크기 비교에서 ECC 3072 ≈ ECC 256으로 잘못 표기됨.,"전체 제목 없이 세 난제 패널로 구성한다. 정수 인수분해: RSA/Rabin, 유한체 이산로그: DH/ElGamal/DSA, 타원곡선 이산로그: ECDH/ECDSA. 키 크기 비교는 RSA 2048 ≈ ECC 224(약 112비트), RSA 3072 ≈ ECC 256(약 128비트)로 정확히 표기한다. ECC 3072 표기 금지.",1600,893,01_전면재생성/Part4/P4-F65.png,P4-F65.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part4\P4-F65.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part4\P4-F65.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part4\P4-F65.png,05,완료,통과,대기,"IFP/DLP/ECDLP 패널과 RSA 2048≈ECC 224, RSA 3072≈ECC 256 비교가 정확함. ECC 3072 없음."
4,P4-F73,비밀번호 Salt·Pepper·KDF 저장 구조,전면 재생성,A,내부 전체 제목·그림 코드 금지,개념 구조·수치·화살표 또는 한글 손상이 있어 전면 재생성이 필요하다.,통합 가이드의 `P4-F73` 상세 지침과 허용 텍스트를 그대로 적용.,1600,893,01_전면재생성/Part4/P4-F73.png,P4-F73.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part4\P4-F73.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part4\P4-F73.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part4\P4-F73.png,05,완료,통과,대기,"Salt DB 저장, Pepper KMS/HSM 분리, KDF 검증자 저장과 유출 영향이 명확함."
4,P4-F74,KDF와 키 분리,전면 재생성,A,내부 전체 제목·그림 코드 금지,상단 전체 제목과 EXAM FOCUS 말풍선이 남아 있음.,"전체 제목 없이 Password KDF 경로와 HKDF Extract/Expand 키 분리 경로를 기능 패널로 구성한다. Password KDF에는 저엔트로피 입력, Salt, PBKDF2/scrypt/Argon2, 강화된 마스터 키를 표시한다. HKDF에는 Extract, PRK, Expand, info/label/context, 암호화 키, MAC 키, Exporter 키, Nonce를 표시한다. EXAM FOCUS, 시험 문구, 상단 제목 금지.",1600,893,01_전면재생성/Part4/P4-F74.png,P4-F74.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part4\P4-F74.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part4\P4-F74.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part4\P4-F74.png,05,완료,통과,대기,Password KDF와 HKDF Extract/Expand 키 분리 경로가 명확하고 EXAM FOCUS·전체 제목 없음.
4,P4-F66,RSA 키 생성과 작은 수 계산,부분 수정,A,내부 전체 제목·그림 코드 금지,상단 1-5 RSA KEY GENERATION 제목/번호가 남아 있음.,"전체 제목 없이 RSA 작은 수 예시 흐름만 표시한다. p=11, q=13, n=143, phi(n)=120, e=7, d=103, 공개키(e,n)=(7,143), 개인키 d=103, M=9, C=9^7 mod 143=48, M=48^103 mod 143=9를 정확히 표시한다. 1-5 제목, 영어 전체 제목, 번호 제목 금지.",1600,893,02_부분수정/Part4/P4-F66.png,P4-F66.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\02_부분수정\Part4\P4-F66.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part4\P4-F66.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part4\P4-F66.png,05,완료,통과,대기,"RSA 작은 수 계산 p=11, q=13, n=143, phi(n)=120, e=7, d=103, C=48, M=9가 정확함. 전체 제목 없음."
5,P5-F05,정보보호 조직과 RACI,전면 재생성,A,내부 전체 제목·그림 코드 금지,상단 6. RACI 제도표 제목/번호가 남아 있음.,"전체 제목 없이 정보보호 인증 교재 활용 사례의 RACI 매트릭스로 구성한다. 열은 최고경영진, CISO, 자산소유자, 시스템운영자, 운영자, 내부감사. 행은 정책 승인, 위험수용, 대책 운영, 감사. R=수행책임, A=최종책임, C=자문, I=통보를 색상 라벨로 표시한다. 업무별 A는 1명 원칙을 짧게 표시한다. 상단 번호/제목 금지.",1600,893,01_전면재생성/Part5/P5-F05.png,P5-F05.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part5\P5-F05.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F05.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F05.png,05,완료,통과,대기,RACI 매트릭스와 업무별 A 1명 원칙이 명확함. 상단 번호·제목 없음.
5,P5-F26,물리보안 구역과 출입통제,전면 재생성,A,내부 전체 제목·그림 코드 금지,개념 구조·수치·화살표 또는 한글 손상이 있어 전면 재생성이 필요하다.,통합 가이드의 `P5-F26` 상세 지침과 허용 텍스트를 그대로 적용.,1600,893,01_전면재생성/Part5/P5-F26.png,P5-F26.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part5\P5-F26.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F26.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F26.png,06,완료,통과,대기,"물리보안 구역, 인증요건, 출입기록, 반입·반출 통제와 Tailgating 방지가 명확함. 전체 제목·코드 없음."
5,P5-F41,휘발성 증거 수집 우선순위,전면 재생성,A,내부 전체 제목·그림 코드 금지,개념 구조·수치·화살표 또는 한글 손상이 있어 전면 재생성이 필요하다.,통합 가이드의 `P5-F41` 상세 지침과 허용 텍스트를 그대로 적용.,1600,893,01_전면재생성/Part5/P5-F41.png,P5-F41.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part5\P5-F41.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F41.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F41.png,06,완료,통과,대기,레지스터·캐시부터 원격 로그·백업까지 휘발성 우선순위가 명확하고 수집 영향 판단 기준이 적절함.
5,P5-F42,디지털 증거 처리 생명주기,전면 재생성,A,내부 전체 제목·그림 코드 금지,개념 구조·수치·화살표 또는 한글 손상이 있어 전면 재생성이 필요하다.,통합 가이드의 `P5-F42` 상세 지침과 허용 텍스트를 그대로 적용.,1600,893,01_전면재생성/Part5/P5-F42.png,P5-F42.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part5\P5-F42.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F42.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F42.png,06,완료,통과,대기,디지털 증거 식별-보존-수집-검사-분석-보고-보관/폐기 생명주기와 무결성 관리가 명확함.
5,P5-F46,ISMS-P 인증기준 16·64·21,전면 재생성,A,내부 전체 제목·그림 코드 금지,상단 전체 제목이 남아 있고 '인증도애'처럼 어색한 문구가 있음. 3개 영역·101개 기준 구조만 제목 없이 표시 필요.,"전체 제목 없이 ISMS-P 인증체계의 3개 영역을 기능 패널로 구성한다. 관리체계 수립 및 운영 16개, 보호대책 요구사항 64개, 개인정보 처리단계별 요구사항 21개를 정확히 표시하고 합계 101개 기준을 표시한다. '인증도애' 같은 오탈자, 상단 전체 제목, 그림 코드 금지.",1600,893,01_전면재생성/Part5/P5-F46.png,P5-F46.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part5\P5-F46.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F46.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F46.png,06,완료,통과,대기,"ISMS-P 3개 영역과 16·64·21, 총 101개 기준이 정확하고 상단 전체 제목·오탈자 없음."
5,P5-F49,공통평가기준 CC 전체 구조,전면 재생성,A,내부 전체 제목·그림 코드 금지,개념 구조·수치·화살표 또는 한글 손상이 있어 전면 재생성이 필요하다.,통합 가이드의 `P5-F49` 상세 지침과 허용 텍스트를 그대로 적용.,1600,893,01_전면재생성/Part5/P5-F49.png,P5-F49.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\01_전면재생성\Part5\P5-F49.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part5\P5-F49.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\04_재작업\Part5\P5-F49.png,06,완료,통과,대기,"CC 인증에서 PP, ST, TOE, SFR/SAR, EAL과 평가·인증 흐름이 명확함."
